uid,species,latitude,longitude
930,Musa,-1.1495065,37.4422499
931,Musa,-1.1494965,37.4421075
932,Musa,-1.1494863,37.4421586
707,Grevillea,-1.1494194,37.4423788
929,Musa,-1.1494121,37.4423109
732,Grevillea,-1.1494111,37.442303
733,Grevillea,-1.1493712,37.4423272
933,Musa,-1.1493142,37.442435
724,Grevillea,-1.1492852,37.4424442
734,Grevillea,-1.149259,37.4423975
725,Grevillea,-1.1491898,37.4423652
934,Musa,-1.1491499,37.442467
709,Grevillea,-1.1491404,37.4425615
708,Grevillea,-1.1491373,37.4425341
722,Grevillea,-1.1490628,37.4425105
731,Grevillea,-1.1490476,37.4424688
730,Grevillea,-1.1490437,37.4422752
710,Grevillea,-1.1490089,37.4425152
6104,Acacia,-1.1072233,35.89425
6642,Acacia,-1.1071517,35.894165
6102,Acacia,-1.1071307,35.8944133
6073,Acacia,-1.1071136,35.8941485
6072,Acacia,-1.1070339,35.8936283
6099,Acacia,-1.106895,35.8943683
6641,Acacia,-1.1068937,35.8942983
6103,Acacia,-1.1068717,35.893545
6100,Acacia,-1.1068377,35.8935086
6101,Acacia,-1.1068245,35.8936316
6074,Acacia,-1.1068207,35.893873
6065,Acacia,-1.1067244,35.893692
6076,Acacia,-1.106719,35.8934979
6094,Acacia,-1.10668,35.8935067
6096,Acacia,-1.1066786,35.8935183
6092,Acacia,-1.1066129,35.8934818
6089,Acacia,-1.1065422,35.8933134
6091,Acacia,-1.106533,35.8936483
6634,Acacia,-1.1064796,35.8933223
6083,Acacia,-1.1064183,35.8932667
6090,Acacia,-1.1064165,35.8935058
6088,Acacia,-1.1063707,35.8935322
6087,Acacia,-1.1062844,35.8935713
6098,Acacia,-1.1062732,35.8942293
6086,Acacia,-1.1061866,35.8936952
6085,Acacia,-1.1061543,35.8937081
6097,Acacia,-1.1060904,35.8940999
6093,Acacia,-1.1059399,35.8937633
6084,Acacia,-1.1059267,35.893565
6095,Acacia,-1.1058516,35.8939049
2229,Grevillea,-1.0707433,37.3545467
2225,Grevillea,-1.0706926,37.3544582
1496,Musa,-1.0706637,37.3546316
1495,Musa,-1.0706607,37.3546395
1494,Musa,-1.0706396,37.3546963
2637,Grevillea,-1.0705872,37.3549443
1493,Musa,-1.0705727,37.3547487
2226,Grevillea,-1.0705201,37.3546217
1491,Musa,-1.0704587,37.3547932
1490,Musa,-1.0704502,37.35476
2227,Grevillea,-1.0704356,37.3546674
1492,Musa,-1.0704297,37.354855
2413,Grevillea,-1.070427,37.354337
2228,Grevillea,-1.0703821,37.3547674
2414,Grevillea,-1.070363,37.3543371
2418,Grevillea,-1.0703478,37.3547627
2415,Grevillea,-1.0703333,37.3543584
1497,Musa,-1.0703295,37.3553292
2417,Grevillea,-1.0702985,37.3548676
1386,Musa,-1.0702772,37.355021
1509,Musa,-1.0701139,37.3553391
2542,Grevillea,-1.0699559,37.3549955
2541,Grevillea,-1.0699453,37.3546259
2544,Grevillea,-1.0698206,37.3551371
2543,Grevillea,-1.0697306,37.3553183
2416,Grevillea,-1.0697073,37.35538
3229,Acacia,-1.0592622,37.1259853
3228,Acacia,-1.0591397,37.1258916
3224,Acacia,-1.05908,37.1272817
3227,Acacia,-1.059063,37.1260852
2047,Acacia,-1.0589106,37.1272134
2046,Acacia,-1.0588338,37.1272238
3244,Acacia,-1.0587469,37.1268399
3225,Acacia,-1.0586786,37.1273965
3226,Acacia,-1.0586772,37.1271918
2068,Acacia,-1.0585841,37.1264009
2066,Acacia,-1.0585155,37.1262232
2067,Acacia,-1.0585032,37.1263115
3230,Acacia,-1.0583821,37.1265738
3247,Acacia,-1.0583507,37.1267901
3245,Acacia,-1.0583475,37.1266836
2081,Acacia,-1.0582935,37.1268123
3246,Acacia,-1.0582882,37.1268596
3231,Acacia,-1.0582123,37.1265503
3233,Acacia,-1.0582046,37.1263972
3234,Acacia,-1.0581973,37.1258733
3232,Acacia,-1.0579998,37.1264521
3248,Acacia,-1.0579841,37.1268093
3249,Acacia,-1.0579392,37.1269702
2099,Grevillea,-1.0287573,36.9311915
1329,Musa,-1.0287202,36.9314654
1498,Musa,-1.0286777,36.9314386
1328,Musa,-1.0284598,36.9313852
1313,Musa,-1.0234261,36.9328807
1330,Musa,-1.0233283,36.9330337
2276,Grevillea,-1.0233157,36.9329162
2277,Grevillea,-1.0232808,36.9329916
1369,Musa,-1.0232436,36.9330354
2100,Grevillea,-1.0232414,36.9326699
1331,Musa,-1.0231978,36.9331717
1607,Eucalyptus,-1.0230467,36.9328391
2546,Grevillea,-1.0230373,36.9329192
1332,Musa,-1.0229727,36.9331698
2101,Grevillea,-1.0229267,36.9330383
1314,Musa,-1.0229173,36.9331551
2102,Grevillea,-1.0228993,36.9331495
1614,Eucalyptus,-1.0227911,36.9332063
6993,Eucalyptus,-0.9907114,34.4992433
6768,Grevillea,-0.9906828,34.4990012
6775,Grevillea,-0.9906359,34.4990807
6992,Eucalyptus,-0.9906344,34.4989184
6991,Eucalyptus,-0.9905826,34.4990149
6653,Grevillea,-0.9905717,34.4990087
6948,Eucalyptus,-0.9905462,34.4993507
6950,Eucalyptus,-0.9905278,34.4993355
6994,Eucalyptus,-0.9905085,34.4990399
6990,Eucalyptus,-0.9904977,34.4987318
6934,Eucalyptus,-0.9904929,34.4993693
6936,Eucalyptus,-0.9904863,34.4993219
6949,Eucalyptus,-0.9904714,34.4994886
6771,Grevillea,-0.9904487,34.4987902
6935,Eucalyptus,-0.990448,34.4993555
6951,Eucalyptus,-0.9904316,34.4993612
6774,Grevillea,-0.9904222,34.4987118
6952,Eucalyptus,-0.990418,34.4992981
6938,Eucalyptus,-0.9903983,34.499215
7069,Eucalyptus,-0.9903944,34.4987524
7081,Eucalyptus,-0.9903672,34.4993974
7075,Eucalyptus,-0.9903657,34.4991616
6770,Grevillea,-0.990344,34.4987773
7078,Eucalyptus,-0.9903438,34.499265
6989,Eucalyptus,-0.9903434,34.4985676
6937,Eucalyptus,-0.9903249,34.499286
7083,Eucalyptus,-0.9903248,34.4990357
7080,Eucalyptus,-0.99032,34.4990775
7071,Eucalyptus,-0.9903187,34.499178
7079,Eucalyptus,-0.9903125,34.4991264
7077,Eucalyptus,-0.990291,34.4991801
7084,Eucalyptus,-0.990285,34.499159
7076,Eucalyptus,-0.9902748,34.4991962
7072,Eucalyptus,-0.9902644,34.4990583
7070,Eucalyptus,-0.9902444,34.4987825
7074,Eucalyptus,-0.9902442,34.4990753
7073,Eucalyptus,-0.9902344,34.4990315
7082,Eucalyptus,-0.9901367,34.49908
2278,Grevillea,-0.9893283,36.8466762
1315,Musa,-0.9892759,36.8465742
2279,Grevillea,-0.98927,36.8466858
1389,Musa,-0.9892414,36.8465866
1390,Musa,-0.9892088,36.8467451
2545,Grevillea,-0.9892088,36.8465617
1388,Musa,-0.989166,36.8464983
2547,Grevillea,-0.9890321,36.8469266
2230,Grevillea,-0.9890299,36.8464152
1387,Musa,-0.9889582,36.8464876
1316,Musa,-0.9889107,36.8466113
2103,Grevillea,-0.9886379,36.8464769
2548,Grevillea,-0.9884606,36.8469077
2104,Grevillea,-0.9884393,36.8465386
2107,Grevillea,-0.9883578,36.8466974
2108,Grevillea,-0.9883567,36.8466983
2106,Grevillea,-0.9883283,36.8466483
2105,Grevillea,-0.9883258,36.846658
7095,Acacia,-0.9174186,35.1097136
7096,Acacia,-0.9173567,35.10968
7097,Acacia,-0.9172645,35.109521
7098,Acacia,-0.917188,35.109534
7101,Acacia,-0.9171431,35.1091123
7100,Acacia,-0.9171333,35.1090983
7099,Acacia,-0.9171302,35.109392
7102,Acacia,-0.9171042,35.1088932
6114,Acacia,-0.9170192,35.1091444
6116,Acacia,-0.9170027,35.1089154
6113,Acacia,-0.916995,35.1092996
6127,Acacia,-0.9169269,35.1081832
6115,Acacia,-0.916887,35.1090857
6112,Acacia,-0.9168666,35.1093332
6121,Acacia,-0.9168054,35.1086066
6120,Acacia,-0.9167117,35.10894
6117,Acacia,-0.9166966,35.1093635
6118,Acacia,-0.9166613,35.1093109
6122,Acacia,-0.916609,35.10959
6126,Acacia,-0.9165598,35.1084341
6123,Acacia,-0.9164557,35.1096278
6119,Acacia,-0.9161587,35.109114
6124,Acacia,-0.9161252,35.108582
6125,Acacia,-0.916071,35.1084179
6729,Grevillea,-0.9037238,35.0992164
6728,Grevillea,-0.903704,35.0992247
6727,Grevillea,-0.9036852,35.098903
6956,Eucalyptus,-0.903662,35.09839
6726,Grevillea,-0.9036573,35.0987963
6957,Eucalyptus,-0.903635,35.09862
6958,Eucalyptus,-0.903605,35.0987183
7005,Eucalyptus,-0.9033745,35.0982801
6257,Musa,-0.903332,35.0994617
6256,Musa,-0.903315,35.0994633
6255,Musa,-0.9033112,35.0994767
7006,Eucalyptus,-0.9032481,35.0983491
6658,Grevillea,-0.9032439,35.0997281
6254,Musa,-0.9032415,35.0995521
6253,Musa,-0.9032283,35.0995367
6252,Musa,-0.9031725,35.099549
7007,Eucalyptus,-0.9031711,35.0985072
6249,Musa,-0.9031329,35.099442
6251,Musa,-0.903077,35.0994686
6250,Musa,-0.903075,35.0994683
6195,Musa,-0.9029579,35.098754
6196,Musa,-0.9029104,35.0988431
6248,Musa,-0.9029046,35.0990126
6247,Musa,-0.9028791,35.0988652
6244,Musa,-0.9028517,35.0987667
6245,Musa,-0.9028495,35.0987703
6246,Musa,-0.9028317,35.0988167
7046,Eucalyptus,-0.8858585,34.7765365
7049,Eucalyptus,-0.8858199,34.7763096
6942,Eucalyptus,-0.8857976,34.7759127
7044,Eucalyptus,-0.885785,34.7764026
7048,Eucalyptus,-0.8857761,34.7762752
7047,Eucalyptus,-0.8857737,34.7763667
7045,Eucalyptus,-0.8857687,34.7762843
7050,Eucalyptus,-0.8857652,34.7762061
7060,Eucalyptus,-0.8857641,34.775989
7043,Eucalyptus,-0.885755,34.7763734
7058,Eucalyptus,-0.8857481,34.7760322
7029,Eucalyptus,-0.8857479,34.7761013
7057,Eucalyptus,-0.8857444,34.7760351
7054,Eucalyptus,-0.8857439,34.7760663
7063,Eucalyptus,-0.8857367,34.7758933
7064,Eucalyptus,-0.8857339,34.7758866
7055,Eucalyptus,-0.8857312,34.7760385
7024,Eucalyptus,-0.8857302,34.776195
7065,Eucalyptus,-0.885726,34.7757983
7021,Eucalyptus,-0.8857178,34.7763947
7023,Eucalyptus,-0.885711,34.7764112
7059,Eucalyptus,-0.8857032,34.7760202
7056,Eucalyptus,-0.8857024,34.7760444
7053,Eucalyptus,-0.8857021,34.7761423
7020,Eucalyptus,-0.8857019,34.7764321
7051,Eucalyptus,-0.8856966,34.7761529
7052,Eucalyptus,-0.8856908,34.7761571
7022,Eucalyptus,-0.8856737,34.7763623
7062,Eucalyptus,-0.8856733,34.7759117
7061,Eucalyptus,-0.8856712,34.7759092
6745,Grevillea,-0.8856641,34.7762763
7026,Eucalyptus,-0.8856569,34.7761921
6976,Eucalyptus,-0.8856567,34.7761717
6746,Grevillea,-0.8856483,34.7764759
6972,Eucalyptus,-0.885605,34.776355
6975,Eucalyptus,-0.8856045,34.7763278
7025,Eucalyptus,-0.8856016,34.7762301
7066,Eucalyptus,-0.8856012,34.775903
6973,Eucalyptus,-0.8855938,34.7762765
6943,Eucalyptus,-0.8855934,34.776164
6971,Eucalyptus,-0.8855928,34.7761158
6981,Eucalyptus,-0.885558,34.7760134
6977,Eucalyptus,-0.8855556,34.7760884
6747,Grevillea,-0.885555,34.7764417
6980,Eucalyptus,-0.8855504,34.7760522
6748,Grevillea,-0.8855417,34.7765088
7027,Eucalyptus,-0.8855219,34.7762095
6970,Eucalyptus,-0.8855162,34.7763409
6978,Eucalyptus,-0.8855133,34.7761071
6979,Eucalyptus,-0.8854831,34.7759769
6974,Eucalyptus,-0.8854714,34.7763311
6983,Eucalyptus,-0.8854399,34.7759723
6984,Eucalyptus,-0.88539,34.7760617
6982,Eucalyptus,-0.8852498,34.7758416
6854,Acacia,-0.8626767,35.0826317
6853,Acacia,-0.8624908,35.0831428
6959,Eucalyptus,-0.8623877,35.0828837
7002,Eucalyptus,-0.8574382,35.4050152
7003,Eucalyptus,-0.8573934,35.405045
6955,Eucalyptus,-0.8572711,35.4050904
6635,Acacia,-0.8572448,35.4048926
6954,Eucalyptus,-0.857234,35.4051217
6636,Acacia,-0.8572017,35.4048233
6629,Acacia,-0.8571934,35.4049751
6110,Acacia,-0.8571169,35.4050383
6638,Acacia,-0.8571149,35.4049459
6637,Acacia,-0.8571097,35.4048814
6645,Acacia,-0.8570989,35.4047636
6630,Acacia,-0.8570817,35.4049767
6631,Acacia,-0.8570567,35.404985
6632,Acacia,-0.8570465,35.4049299
6317,Acacia,-0.8570054,35.4050998
6111,Acacia,-0.856987,35.4051347
6639,Acacia,-0.8569683,35.4050733
7094,Acacia,-0.8569534,35.4051048
6106,Acacia,-0.8567612,35.405063
6633,Acacia,-0.8567533,35.4050783
6318,Acacia,-0.8566524,35.4052918
6319,Acacia,-0.8565964,35.4052661
6628,Acacia,-0.8565474,35.4049967
6107,Acacia,-0.856536,35.4049351
6302,Musa,-0.8558319,35.5288078
6238,Musa,-0.8558083,35.528845
6237,Musa,-0.8557505,35.5287003
6213,Musa,-0.8557227,35.5286569
6194,Musa,-0.855695,35.528645
6191,Musa,-0.8556648,35.5286812
7004,Eucalyptus,-0.8555617,35.5286817
6999,Eucalyptus,-0.8555468,35.5285938
7000,Eucalyptus,-0.8555413,35.5284789
6998,Eucalyptus,-0.8529771,34.5708485
6997,Eucalyptus,-0.8529556,34.5711047
6996,Eucalyptus,-0.8527009,34.5709538
6190,Musa,-0.8525634,34.5706983
6655,Grevillea,-0.8524261,34.5705489
6301,Musa,-0.8524084,34.5708749
6939,Eucalyptus,-0.8522915,34.570625
6995,Eucalyptus,-0.852228,34.5707373
6290,Musa,-0.8522229,34.5707788
6776,Grevillea,-0.852194,34.5708093
6235,Musa,-0.8521839,34.5708177
6703,Grevillea,-0.8521383,34.5709607
6709,Grevillea,-0.828748,35.4496772
6312,Acacia,-0.8285156,35.4494064
7092,Acacia,-0.8283016,35.4497671
7001,Eucalyptus,-0.8282743,35.4494912
6315,Acacia,-0.828205,35.4499512
6311,Acacia,-0.8280716,35.450152
7093,Acacia,-0.8280707,35.4498408
6643,Acacia,-0.82804,35.4495983
6644,Acacia,-0.8280206,35.4495699
6316,Acacia,-0.8278995,35.4498038
7030,Eucalyptus,-0.8277724,35.4493821
6940,Eucalyptus,-0.8277685,35.4493828
6243,Musa,-0.8152809,35.5372487
6242,Musa,-0.8152721,35.537274
6241,Musa,-0.8152638,35.5372343
6220,Musa,-0.8152611,35.5370967
6192,Musa,-0.8152429,35.5369973
6240,Musa,-0.8152398,35.5371798
6239,Musa,-0.8152318,35.5371847
6303,Musa,-0.8152083,35.5371783
6193,Musa,-0.8152036,35.5371183
6707,Grevillea,-0.8151548,35.5368752
6656,Grevillea,-0.8151218,35.5369556
6708,Grevillea,-0.8151084,35.5369223
6219,Musa,-0.81508,35.5371683
6657,Grevillea,-0.8150791,35.5370365
6953,Eucalyptus,-0.8150007,35.5370421
6724,Grevillea,-0.8149731,35.5371204
6725,Grevillea,-0.814972,35.5371038
3250,Acacia,-0.81422,37.2532033
3236,Acacia,-0.814158,37.2528732
3238,Acacia,-0.8141154,37.2529037
3235,Acacia,-0.8141143,37.2531904
1201,Acacia,-0.8141107,37.2529117
3239,Acacia,-0.8140982,37.2529061
3241,Acacia,-0.8140941,37.2527592
3214,Acacia,-0.8140905,37.2531051
3210,Acacia,-0.8140815,37.2529892
3208,Acacia,-0.8140667,37.2531592
3215,Acacia,-0.8140614,37.2528529
3240,Acacia,-0.8140384,37.2530486
3209,Acacia,-0.8139745,37.253068
3251,Acacia,-0.8139697,37.2527791
3274,Acacia,-0.8138409,37.2531143
3252,Acacia,-0.8137518,37.2526465
3237,Acacia,-0.8136786,37.2532175
2540,Grevillea,-0.8083335,36.8937694
2539,Grevillea,-0.8083046,36.8939343
1327,Musa,-0.8079633,36.8942468
1489,Musa,-0.8078945,36.8941103
1645,Eucalyptus,-0.8077316,36.8941132
1644,Eucalyptus,-0.8077245,36.8940745
2662,Acacia,-0.8036224,37.6715424
3221,Acacia,-0.803534,37.671294
2666,Acacia,-0.8034301,37.6710052
3213,Acacia,-0.8032262,37.6717873
3255,Acacia,-0.8029151,37.6714451
3253,Acacia,-0.8028927,37.6713755
1118,Acacia,-0.8028834,37.6715401
3223,Acacia,-0.8028668,37.6717779
3243,Acacia,-0.8027724,37.6712181
3242,Acacia,-0.8026833,37.6714933
6297,Musa,-0.800785,34.632321
6755,Grevillea,-0.8007725,34.632164
6754,Grevillea,-0.8007617,34.6322767
6207,Musa,-0.8007511,34.6322031
6230,Musa,-0.8007273,34.6321967
6296,Musa,-0.800625,34.6320991
6684,Grevillea,-0.8006077,34.632019
6683,Grevillea,-0.8006067,34.6320533
6280,Musa,-0.8006056,34.6320459
6751,Grevillea,-0.8005885,34.6323172
6279,Musa,-0.8005875,34.6320392
6685,Grevillea,-0.8005768,34.6319212
6753,Grevillea,-0.8005719,34.6322577
6986,Eucalyptus,-0.8005678,34.6322572
6750,Grevillea,-0.8005677,34.6324279
6985,Eucalyptus,-0.800533,34.6323322
6308,Musa,-0.8005218,34.6320722
6752,Grevillea,-0.8005177,34.632288
6682,Grevillea,-0.8005049,34.6320369
6229,Musa,-0.8005045,34.6321639
6681,Grevillea,-0.8004988,34.6321303
6278,Musa,-0.8004962,34.6320241
6307,Musa,-0.8004772,34.632107
6277,Musa,-0.8004553,34.6321109
6680,Grevillea,-0.8004358,34.6319825
6679,Grevillea,-0.8004176,34.631992
6276,Musa,-0.8003972,34.6320445
6678,Grevillea,-0.8003319,34.6321434
6677,Grevillea,-0.8002995,34.6321884
6306,Musa,-0.8002632,34.6322001
6676,Grevillea,-0.8002559,34.6322781
6675,Grevillea,-0.8002255,34.6322899
6206,Musa,-0.8002067,34.6324
6305,Musa,-0.8001819,34.63231
6650,Grevillea,-0.800145,34.6326027
6274,Musa,-0.8001031,34.6325279
6749,Grevillea,-0.8000969,34.632486
6674,Grevillea,-0.8000503,34.6323834
6275,Musa,-0.7999571,34.6324292
6965,Eucalyptus,-0.7622428,34.9660624
6928,Eucalyptus,-0.7621555,34.9658478
6929,Eucalyptus,-0.7620809,34.9656497
6964,Eucalyptus,-0.7620659,34.9662698
6963,Eucalyptus,-0.7620646,34.9663857
6730,Grevillea,-0.7619807,34.9664145
6966,Eucalyptus,-0.761968,34.9660831
6961,Eucalyptus,-0.761959,34.966468
6962,Eucalyptus,-0.7619325,34.9664195
6665,Grevillea,-0.7617863,34.9653667
6666,Grevillea,-0.7617723,34.96561
6663,Grevillea,-0.7617683,34.9654949
6667,Grevillea,-0.7617526,34.9656724
6664,Grevillea,-0.7617469,34.9654177
6710,Grevillea,-0.7616917,34.9659267
6258,Musa,-0.7615209,34.9665005
6259,Musa,-0.7614676,34.9663428
6758,Grevillea,-0.7584094,34.6542871
6759,Grevillea,-0.7583438,34.6541433
6760,Grevillea,-0.7583354,34.6541391
6762,Grevillea,-0.7583272,34.6538428
6761,Grevillea,-0.7583269,34.65395
6987,Eucalyptus,-0.7582989,34.6537966
6763,Grevillea,-0.7582944,34.6538023
6232,Musa,-0.7582399,34.6542278
6300,Musa,-0.7582383,34.65401
6209,Musa,-0.7582268,34.6539539
6299,Musa,-0.7582026,34.6543375
6764,Grevillea,-0.7581923,34.6539199
6208,Musa,-0.7581845,34.6542924
6988,Eucalyptus,-0.7581661,34.6538936
6210,Musa,-0.7581594,34.6539497
6756,Grevillea,-0.7581267,34.6541313
6687,Grevillea,-0.7581159,34.6543973
6231,Musa,-0.7580867,34.6541617
6298,Musa,-0.7580803,34.6541835
6688,Grevillea,-0.7580724,34.6542883
6757,Grevillea,-0.7580659,34.6541523
6693,Grevillea,-0.7580533,34.654417
6694,Grevillea,-0.7580257,34.6544475
6686,Grevillea,-0.7580132,34.6544559
6691,Grevillea,-0.7580071,34.6543085
6689,Grevillea,-0.758005,34.6542962
6695,Grevillea,-0.758003,34.6544243
6690,Grevillea,-0.7579892,34.6542767
6692,Grevillea,-0.7579745,34.6543959
6281,Musa,-0.7579714,34.654338
6696,Grevillea,-0.757963,34.6544316
6697,Grevillea,-0.7579617,34.6543843
6698,Grevillea,-0.7579482,34.6543947
6654,Grevillea,-0.7153609,34.6558334
6782,Grevillea,-0.7152991,34.6555247
6284,Musa,-0.7152722,34.6558579
6288,Musa,-0.7152002,34.6557598
6781,Grevillea,-0.7151773,34.6558073
6705,Grevillea,-0.715127,34.6557061
6704,Grevillea,-0.715119,34.6557871
6706,Grevillea,-0.715077,34.6556227
6285,Musa,-0.7150096,34.6557581
6777,Grevillea,-0.7149552,34.6558098
6780,Grevillea,-0.714904,34.6559309
6332,Eucalyptus,-0.714892,34.6557692
6778,Grevillea,-0.7148826,34.6558673
6286,Musa,-0.7148707,34.6557031
6779,Grevillea,-0.7148562,34.6555697
6328,Eucalyptus,-0.7148419,34.6556014
6289,Musa,-0.7148328,34.6556097
6236,Musa,-0.7148076,34.6556927
6287,Musa,-0.7147887,34.6557401
6326,Eucalyptus,-0.7147086,34.6557302
6329,Eucalyptus,-0.7147086,34.655665
6331,Eucalyptus,-0.7146651,34.6558686
6327,Eucalyptus,-0.7145833,34.6557783
6330,Eucalyptus,-0.7143149,34.6561879
7034,Eucalyptus,-0.6932331,35.0944526
7035,Eucalyptus,-0.6931991,35.0943282
7033,Eucalyptus,-0.6931656,35.0943287
7036,Eucalyptus,-0.6931521,35.0943205
6941,Eucalyptus,-0.6931176,35.0942204
6662,Grevillea,-0.6931123,35.0944697
7032,Eucalyptus,-0.6931034,35.0942548
7031,Eucalyptus,-0.6931006,35.0942651
6960,Eucalyptus,-0.6929783,35.0939523
6660,Grevillea,-0.6927962,35.0945029
6659,Grevillea,-0.6925983,35.0942682
6661,Grevillea,-0.692563,35.094502
6105,Acacia,-0.6924214,35.0943193
1367,Musa,-0.6889672,36.8766931
3012,Eucalyptus,-0.6888892,36.8768625
2537,Grevillea,-0.6888866,36.8766503
3013,Eucalyptus,-0.6888445,36.8770071
1366,Musa,-0.688817,36.8764033
3034,Eucalyptus,-0.688817,36.8769086
3009,Eucalyptus,-0.6887985,36.8770495
1488,Musa,-0.6887975,36.8765284
3010,Eucalyptus,-0.6887756,36.8769413
3008,Eucalyptus,-0.6887723,36.8770333
3011,Eucalyptus,-0.6887583,36.8769252
2538,Grevillea,-0.6887357,36.876355
1368,Musa,-0.6887291,36.8764759
1544,Acacia,-0.6886742,36.8768256
1543,Acacia,-0.688648,36.8768571
1545,Acacia,-0.6886155,36.8771316
1385,Musa,-0.688615,36.8769283
3040,Eucalyptus,-0.688543,36.8768512
1666,Eucalyptus,-0.6873374,36.4861134
1606,Eucalyptus,-0.6866709,36.4856326
1540,Acacia,-0.6728693,36.9436632
2531,Grevillea,-0.6727736,36.9437084
2532,Grevillea,-0.6726235,36.9437631
2224,Grevillea,-0.6726068,36.9435041
2223,Grevillea,-0.6726068,36.9434225
1539,Acacia,-0.6726054,36.9436631
1487,Musa,-0.6725822,36.9435066
1538,Acacia,-0.6725681,36.943662
2222,Grevillea,-0.6725318,36.9435861
2411,Grevillea,-0.6725276,36.9436633
1365,Musa,-0.6725219,36.943602
1364,Musa,-0.6724845,36.9435149
2412,Grevillea,-0.6724642,36.9436362
1363,Musa,-0.6724507,36.943507
2221,Grevillea,-0.6724263,36.9435879
2220,Grevillea,-0.6724207,36.9434204
1486,Musa,-0.67234,36.9434583
2534,Grevillea,-0.672272,36.9440752
2410,Grevillea,-0.6722482,36.9434367
2533,Grevillea,-0.6722403,36.9441705
2409,Grevillea,-0.6722299,36.9434611
2530,Grevillea,-0.6722172,36.9437397
2219,Grevillea,-0.6721139,36.9435911
2213,Grevillea,-0.6720934,36.9435349
1485,Musa,-0.672027,36.9434149
1528,Acacia,-0.6719907,36.9436868
2218,Grevillea,-0.6719811,36.9434726
2408,Grevillea,-0.6719041,36.9433923
2407,Grevillea,-0.6719028,36.9433814
1484,Musa,-0.6718934,36.9435572
2216,Grevillea,-0.6718397,36.9435097
2406,Grevillea,-0.6718237,36.9434038
7042,Eucalyptus,-0.6718138,34.8333371
2217,Grevillea,-0.6717932,36.9434847
2405,Grevillea,-0.6717841,36.9433913
2214,Grevillea,-0.6717566,36.9434408
2215,Grevillea,-0.6716916,36.9435551
7041,Eucalyptus,-0.6716543,34.8334187
6722,Grevillea,-0.6716298,34.8335328
6721,Grevillea,-0.6715716,34.8332585
2635,Grevillea,-0.6715553,36.9437183
2636,Grevillea,-0.6715335,36.9436701
1532,Acacia,-0.6715245,36.943783
2634,Grevillea,-0.6715217,36.9438
2404,Grevillea,-0.6715167,36.9434048
6744,Grevillea,-0.6715127,34.8331894
2402,Grevillea,-0.6715117,36.943395
2536,Grevillea,-0.6715058,36.9437873
1541,Acacia,-0.6715049,36.9439119
6723,Grevillea,-0.671495,34.8335333
1542,Acacia,-0.6714684,36.9439688
1533,Acacia,-0.6714683,36.9437933
6670,Grevillea,-0.6714647,34.8328208
1530,Acacia,-0.6714569,36.943904
1531,Acacia,-0.6714521,36.9438691
2403,Grevillea,-0.6714378,36.9433522
6672,Grevillea,-0.6714373,34.8330448
6673,Grevillea,-0.6714333,34.8330247
1529,Acacia,-0.6714316,36.9439197
6671,Grevillea,-0.6714158,34.832929
6743,Grevillea,-0.671375,34.833155
2632,Grevillea,-0.6713618,36.9440017
2633,Grevillea,-0.6713562,36.9439909
2235,Grevillea,-0.6713413,36.9439809
6741,Grevillea,-0.671285,34.833055
6742,Grevillea,-0.6712727,34.8330563
6273,Musa,-0.6712692,34.8325509
7039,Eucalyptus,-0.6712484,34.8324482
6321,Acacia,-0.6712366,34.8329327
7040,Eucalyptus,-0.6712185,34.8326071
6313,Acacia,-0.671185,34.8330334
6740,Grevillea,-0.6711604,34.8327274
2535,Grevillea,-0.6711506,36.9440103
6738,Grevillea,-0.6710929,34.8327702
6218,Musa,-0.6710685,34.8327708
6739,Grevillea,-0.6710411,34.8328377
6969,Eucalyptus,-0.6709124,34.8325545
6737,Grevillea,-0.6708338,34.832619
7009,Eucalyptus,-0.6694451,35.0589518
7011,Eucalyptus,-0.6693251,35.0591298
7008,Eucalyptus,-0.6693151,35.0589334
7010,Eucalyptus,-0.6693133,35.0590267
6668,Grevillea,-0.6691968,35.0596137
6712,Grevillea,-0.6691867,35.0591379
6713,Grevillea,-0.6691856,35.059051
6711,Grevillea,-0.6691669,35.0590999
6267,Musa,-0.6691617,35.05987
6222,Musa,-0.6691582,35.0599522
6227,Musa,-0.6691533,35.0599917
6271,Musa,-0.669149,35.0596747
6270,Musa,-0.6691417,35.059675
6268,Musa,-0.6691276,35.0598112
6293,Musa,-0.6691246,35.0601335
6197,Musa,-0.6691173,35.0600683
6201,Musa,-0.669115,35.0599833
6261,Musa,-0.669115,35.0601118
6264,Musa,-0.6691076,35.0600087
6260,Musa,-0.6691017,35.0601117
6714,Grevillea,-0.6690924,35.0590817
6199,Musa,-0.6690915,35.0599864
6265,Musa,-0.6690773,35.059937
6266,Musa,-0.6690606,35.0598823
6200,Musa,-0.66906,35.059825
6198,Musa,-0.6690593,35.0600986
6262,Musa,-0.6690583,35.06004
6715,Grevillea,-0.6690517,35.0591583
6269,Musa,-0.669045,35.0597117
6263,Musa,-0.6690372,35.060022
6215,Musa,-0.6690343,35.0596338
6223,Musa,-0.6690265,35.0599468
6228,Musa,-0.6690195,35.0600352
6205,Musa,-0.6690193,35.0592376
6221,Musa,-0.6690083,35.06031
6967,Eucalyptus,-0.6690035,35.0599074
6295,Musa,-0.6690033,35.0599367
6225,Musa,-0.6690006,35.0602009
6930,Eucalyptus,-0.6689933,35.0602565
6226,Musa,-0.6689917,35.0601267
